,id,gender,race,age,path,class_label
5742,001808,male,Asian,55,/opt/ml/input/data/train/images/001808_male_Asian_55/mask4.jpg,1
5743,001808,male,Asian,55,/opt/ml/input/data/train/images/001808_male_Asian_55/mask5.jpg,1
5744,001808,male,Asian,55,/opt/ml/input/data/train/images/001808_male_Asian_55/normal.jpg,13
5745,001808,male,Asian,55,/opt/ml/input/data/train/images/001808_male_Asian_55/mask2.jpg,1
5746,001808,male,Asian,55,/opt/ml/input/data/train/images/001808_male_Asian_55/mask1.jpg,1
5747,001809,male,Asian,24,/opt/ml/input/data/train/images/001809_male_Asian_24/mask3.jpg,0
5748,001809,male,Asian,24,/opt/ml/input/data/train/images/001809_male_Asian_24/incorrect_mask.jpg,6
5749,001809,male,Asian,24,/opt/ml/input/data/train/images/001809_male_Asian_24/mask4.jpg,0
5750,001809,male,Asian,24,/opt/ml/input/data/train/images/001809_male_Asian_24/mask5.jpg,0
5751,001809,male,Asian,24,/opt/ml/input/data/train/images/001809_male_Asian_24/normal.jpg,12
5752,001809,male,Asian,24,/opt/ml/input/data/train/images/001809_male_Asian_24/mask2.jpg,0
5753,001809,male,Asian,24,/opt/ml/input/data/train/images/001809_male_Asian_24/mask1.jpg,0
5754,001810,male,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask3.jpg,1
5755,001810,male,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/incorrect_mask.jpg,7
5756,001810,male,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask4.jpg,1
5757,001810,male,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask5.jpg,1
5758,001810,male,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/normal.jpg,13
5759,001810,male,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask2.jpg,1
5760,001810,male,Asian,56,/opt/ml/input/data/train/images/001810_male_Asian_56/mask1.jpg,1
5761,001812,male,Asian,21,/opt/ml/input/data/train/images/001812_male_Asian_21/mask3.jpg,0
5762,001812,male,Asian,21,/opt/ml/input/data/train/images/001812_male_Asian_21/incorrect_mask.jpg,6
5763,001812,male,Asian,21,/opt/ml/input/data/train/images/001812_male_Asian_21/mask4.jpg,0
5764,001812,male,Asian,21,/opt/ml/input/data/train/images/001812_male_Asian_21/mask5.jpg,0
5765,001812,male,Asian,21,/opt/ml/input/data/train/images/001812_male_Asian_21/normal.jpg,12
5766,001812,male,Asian,21,/opt/ml/input/data/train/images/001812_male_Asian_21/mask2.jpg,0
5767,001812,male,Asian,21,/opt/ml/input/data/train/images/001812_male_Asian_21/mask1.jpg,0
5768,001813,male,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask3.jpg,1
5769,001813,male,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/incorrect_mask.jpg,7
5770,001813,male,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask4.jpg,1
5771,001813,male,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask5.jpg,1
5772,001813,male,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/normal.jpg,13
5773,001813,male,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask2.jpg,1
5774,001813,male,Asian,55,/opt/ml/input/data/train/images/001813_male_Asian_55/mask1.jpg,1
5775,001815,male,Asian,26,/opt/ml/input/data/train/images/001815_male_Asian_26/mask3.jpg,0
5776,001815,male,Asian,26,/opt/ml/input/data/train/images/001815_male_Asian_26/incorrect_mask.jpg,6
5777,001815,male,Asian,26,/opt/ml/input/data/train/images/001815_male_Asian_26/mask4.jpg,0
5778,001815,male,Asian,26,/opt/ml/input/data/train/images/001815_male_Asian_26/mask5.jpg,0
5779,001815,male,Asian,26,/opt/ml/input/data/train/images/001815_male_Asian_26/normal.jpg,12
5780,001815,male,Asian,26,/opt/ml/input/data/train/images/001815_male_Asian_26/mask2.jpg,0
5781,001815,male,Asian,26,/opt/ml/input/data/train/images/001815_male_Asian_26/mask1.jpg,0
5782,001820,female,Asian,22,/opt/ml/input/data/train/images/001820_female_Asian_22/mask3.jpg,3
5783,001820,female,Asian,22,/opt/ml/input/data/train/images/001820_female_Asian_22/incorrect_mask.jpg,9
5784,001820,female,Asian,22,/opt/ml/input/data/train/images/001820_female_Asian_22/mask4.jpg,3
5785,001820,female,Asian,22,/opt/ml/input/data/train/images/001820_female_Asian_22/mask5.jpg,3
5786,001820,female,Asian,22,/opt/ml/input/data/train/images/001820_female_Asian_22/normal.jpg,15
5787,001820,female,Asian,22,/opt/ml/input/data/train/images/001820_female_Asian_22/mask2.jpg,3
5788,001820,female,Asian,22,/opt/ml/input/data/train/images/001820_female_Asian_22/mask1.jpg,3
5789,001821,female,Asian,36,/opt/ml/input/data/train/images/001821_female_Asian_36/mask3.jpg,4
5790,001821,female,Asian,36,/opt/ml/input/data/train/images/001821_female_Asian_36/incorrect_mask.jpg,10
5791,001821,female,Asian,36,/opt/ml/input/data/train/images/001821_female_Asian_36/mask4.jpg,4
5792,001821,female,Asian,36,/opt/ml/input/data/train/images/001821_female_Asian_36/mask5.jpg,4
5793,001821,female,Asian,36,/opt/ml/input/data/train/images/001821_female_Asian_36/normal.jpg,16
5794,001821,female,Asian,36,/opt/ml/input/data/train/images/001821_female_Asian_36/mask2.jpg,4
5795,001821,female,Asian,36,/opt/ml/input/data/train/images/001821_female_Asian_36/mask1.jpg,4
5796,001826,female,Asian,25,/opt/ml/input/data/train/images/001826_female_Asian_25/mask3.jpg,3
5797,001826,female,Asian,25,/opt/ml/input/data/train/images/001826_female_Asian_25/incorrect_mask.jpg,9
5798,001826,female,Asian,25,/opt/ml/input/data/train/images/001826_female_Asian_25/mask4.jpg,3
5799,001826,female,Asian,25,/opt/ml/input/data/train/images/001826_female_Asian_25/mask5.jpg,3
5800,001826,female,Asian,25,/opt/ml/input/data/train/images/001826_female_Asian_25/normal.jpg,15
5801,001826,female,Asian,25,/opt/ml/input/data/train/images/001826_female_Asian_25/mask2.jpg,3
5802,001826,female,Asian,25,/opt/ml/input/data/train/images/001826_female_Asian_25/mask1.jpg,3
5803,001827,male,Asian,18,/opt/ml/input/data/train/images/001827_male_Asian_18/mask3.jpg,0
5804,001827,male,Asian,18,/opt/ml/input/data/train/images/001827_male_Asian_18/incorrect_mask.jpg,6
5805,001827,male,Asian,18,/opt/ml/input/data/train/images/001827_male_Asian_18/mask4.jpg,0
5806,001827,male,Asian,18,/opt/ml/input/data/train/images/001827_male_Asian_18/mask5.jpg,0
5807,001827,male,Asian,18,/opt/ml/input/data/train/images/001827_male_Asian_18/normal.jpg,12
5808,001827,male,Asian,18,/opt/ml/input/data/train/images/001827_male_Asian_18/mask2.jpg,0
5809,001827,male,Asian,18,/opt/ml/input/data/train/images/001827_male_Asian_18/mask1.jpg,0
5810,001829,male,Asian,24,/opt/ml/input/data/train/images/001829_male_Asian_24/mask3.jpg,0
5811,001829,male,Asian,24,/opt/ml/input/data/train/images/001829_male_Asian_24/incorrect_mask.jpg,6
5812,001829,male,Asian,24,/opt/ml/input/data/train/images/001829_male_Asian_24/mask4.jpg,0
5813,001829,male,Asian,24,/opt/ml/input/data/train/images/001829_male_Asian_24/mask5.jpg,0
5814,001829,male,Asian,24,/opt/ml/input/data/train/images/001829_male_Asian_24/normal.jpg,12
5815,001829,male,Asian,24,/opt/ml/input/data/train/images/001829_male_Asian_24/mask2.jpg,0
5816,001829,male,Asian,24,/opt/ml/input/data/train/images/001829_male_Asian_24/mask1.jpg,0
5817,001839,male,Asian,26,/opt/ml/input/data/train/images/001839_male_Asian_26/mask3.jpg,0
5818,001839,male,Asian,26,/opt/ml/input/data/train/images/001839_male_Asian_26/incorrect_mask.jpg,6
5819,001839,male,Asian,26,/opt/ml/input/data/train/images/001839_male_Asian_26/mask4.jpg,0
5820,001839,male,Asian,26,/opt/ml/input/data/train/images/001839_male_Asian_26/mask5.jpg,0
5821,001839,male,Asian,26,/opt/ml/input/data/train/images/001839_male_Asian_26/normal.jpg,12
5822,001839,male,Asian,26,/opt/ml/input/data/train/images/001839_male_Asian_26/mask2.jpg,0
5823,001839,male,Asian,26,/opt/ml/input/data/train/images/001839_male_Asian_26/mask1.jpg,0
5824,001840,male,Asian,23,/opt/ml/input/data/train/images/001840_male_Asian_23/mask3.jpg,0
5825,001840,male,Asian,23,/opt/ml/input/data/train/images/001840_male_Asian_23/incorrect_mask.jpg,6
5826,001840,male,Asian,23,/opt/ml/input/data/train/images/001840_male_Asian_23/mask4.jpg,0
5827,001840,male,Asian,23,/opt/ml/input/data/train/images/001840_male_Asian_23/mask5.jpg,0
5828,001840,male,Asian,23,/opt/ml/input/data/train/images/001840_male_Asian_23/normal.jpg,12
5829,001840,male,Asian,23,/opt/ml/input/data/train/images/001840_male_Asian_23/mask2.jpg,0
5830,001840,male,Asian,23,/opt/ml/input/data/train/images/001840_male_Asian_23/mask1.jpg,0
5831,001840-1,male,Asian,22,/opt/ml/input/data/train/images/001840-1_male_Asian_22/mask3.jpg,0
5832,001840-1,male,Asian,22,/opt/ml/input/data/train/images/001840-1_male_Asian_22/incorrect_mask.jpg,6
5833,001840-1,male,Asian,22,/opt/ml/input/data/train/images/001840-1_male_Asian_22/mask4.jpg,0
5834,001840-1,male,Asian,22,/opt/ml/input/data/train/images/001840-1_male_Asian_22/mask5.jpg,0
5835,001840-1,male,Asian,22,/opt/ml/input/data/train/images/001840-1_male_Asian_22/normal.jpg,12
5836,001840-1,male,Asian,22,/opt/ml/input/data/train/images/001840-1_male_Asian_22/mask2.jpg,0
5837,001840-1,male,Asian,22,/opt/ml/input/data/train/images/001840-1_male_Asian_22/mask1.jpg,0
5838,001841,female,Asian,40,/opt/ml/input/data/train/images/001841_female_Asian_40/mask3.jpg,4
5839,001841,female,Asian,40,/opt/ml/input/data/train/images/001841_female_Asian_40/incorrect_mask.jpg,10
5840,001841,female,Asian,40,/opt/ml/input/data/train/images/001841_female_Asian_40/mask4.jpg,4
5841,001841,female,Asian,40,/opt/ml/input/data/train/images/001841_female_Asian_40/mask5.jpg,4
5842,001841,female,Asian,40,/opt/ml/input/data/train/images/001841_female_Asian_40/normal.jpg,16
5843,001841,female,Asian,40,/opt/ml/input/data/train/images/001841_female_Asian_40/mask2.jpg,4
5844,001841,female,Asian,40,/opt/ml/input/data/train/images/001841_female_Asian_40/mask1.jpg,4
5845,001842,male,Asian,23,/opt/ml/input/data/train/images/001842_male_Asian_23/mask3.jpg,0
5846,001842,male,Asian,23,/opt/ml/input/data/train/images/001842_male_Asian_23/incorrect_mask.jpg,6
5847,001842,male,Asian,23,/opt/ml/input/data/train/images/001842_male_Asian_23/mask4.jpg,0
5848,001842,male,Asian,23,/opt/ml/input/data/train/images/001842_male_Asian_23/mask5.jpg,0
5849,001842,male,Asian,23,/opt/ml/input/data/train/images/001842_male_Asian_23/normal.jpg,12
5850,001842,male,Asian,23,/opt/ml/input/data/train/images/001842_male_Asian_23/mask2.jpg,0
5851,001842,male,Asian,23,/opt/ml/input/data/train/images/001842_male_Asian_23/mask1.jpg,0
5852,001851,male,Asian,25,/opt/ml/input/data/train/images/001851_male_Asian_25/mask3.jpg,0
5853,001851,male,Asian,25,/opt/ml/input/data/train/images/001851_male_Asian_25/incorrect_mask.jpg,6
5854,001851,male,Asian,25,/opt/ml/input/data/train/images/001851_male_Asian_25/mask4.jpg,0
5855,001851,male,Asian,25,/opt/ml/input/data/train/images/001851_male_Asian_25/mask5.jpg,0
5856,001851,male,Asian,25,/opt/ml/input/data/train/images/001851_male_Asian_25/normal.jpg,12
5857,001851,male,Asian,25,/opt/ml/input/data/train/images/001851_male_Asian_25/mask2.jpg,0
5858,001851,male,Asian,25,/opt/ml/input/data/train/images/001851_male_Asian_25/mask1.jpg,0
5859,001852,male,Asian,48,/opt/ml/input/data/train/images/001852_male_Asian_48/mask3.jpg,1
5860,001852,male,Asian,48,/opt/ml/input/data/train/images/001852_male_Asian_48/incorrect_mask.jpg,7
5861,001852,male,Asian,48,/opt/ml/input/data/train/images/001852_male_Asian_48/mask4.jpg,1
5862,001852,male,Asian,48,/opt/ml/input/data/train/images/001852_male_Asian_48/mask5.jpg,1
5863,001852,male,Asian,48,/opt/ml/input/data/train/images/001852_male_Asian_48/normal.jpg,13
5864,001852,male,Asian,48,/opt/ml/input/data/train/images/001852_male_Asian_48/mask2.jpg,1
5865,001852,male,Asian,48,/opt/ml/input/data/train/images/001852_male_Asian_48/mask1.jpg,1
5866,001855,female,Asian,24,/opt/ml/input/data/train/images/001855_female_Asian_24/mask3.jpg,3
5867,001855,female,Asian,24,/opt/ml/input/data/train/images/001855_female_Asian_24/incorrect_mask.jpg,9
5868,001855,female,Asian,24,/opt/ml/input/data/train/images/001855_female_Asian_24/mask4.jpg,3
5869,001855,female,Asian,24,/opt/ml/input/data/train/images/001855_female_Asian_24/mask5.jpg,3
5870,001855,female,Asian,24,/opt/ml/input/data/train/images/001855_female_Asian_24/normal.jpg,15
5871,001855,female,Asian,24,/opt/ml/input/data/train/images/001855_female_Asian_24/mask2.jpg,3
5872,001855,female,Asian,24,/opt/ml/input/data/train/images/001855_female_Asian_24/mask1.jpg,3
5873,001864,female,Asian,26,/opt/ml/input/data/train/images/001864_female_Asian_26/mask3.jpg,3
5874,001864,female,Asian,26,/opt/ml/input/data/train/images/001864_female_Asian_26/incorrect_mask.jpg,9
5875,001864,female,Asian,26,/opt/ml/input/data/train/images/001864_female_Asian_26/mask4.jpg,3
5876,001864,female,Asian,26,/opt/ml/input/data/train/images/001864_female_Asian_26/mask5.jpg,3
5877,001864,female,Asian,26,/opt/ml/input/data/train/images/001864_female_Asian_26/normal.jpg,15
5878,001864,female,Asian,26,/opt/ml/input/data/train/images/001864_female_Asian_26/mask2.jpg,3
5879,001864,female,Asian,26,/opt/ml/input/data/train/images/001864_female_Asian_26/mask1.jpg,3
5880,001868,female,Asian,52,/opt/ml/input/data/train/images/001868_female_Asian_52/mask3.jpg,4
5881,001868,female,Asian,52,/opt/ml/input/data/train/images/001868_female_Asian_52/incorrect_mask.jpg,10
5882,001868,female,Asian,52,/opt/ml/input/data/train/images/001868_female_Asian_52/mask4.jpg,4
5883,001868,female,Asian,52,/opt/ml/input/data/train/images/001868_female_Asian_52/mask5.jpg,4
5884,001868,female,Asian,52,/opt/ml/input/data/train/images/001868_female_Asian_52/normal.jpg,16
5885,001868,female,Asian,52,/opt/ml/input/data/train/images/001868_female_Asian_52/mask2.jpg,4
5886,001868,female,Asian,52,/opt/ml/input/data/train/images/001868_female_Asian_52/mask1.jpg,4
5887,001879,female,Asian,54,/opt/ml/input/data/train/images/001879_female_Asian_54/mask3.jpg,4
5888,001879,female,Asian,54,/opt/ml/input/data/train/images/001879_female_Asian_54/incorrect_mask.jpg,10
5889,001879,female,Asian,54,/opt/ml/input/data/train/images/001879_female_Asian_54/mask4.jpg,4
5890,001879,female,Asian,54,/opt/ml/input/data/train/images/001879_female_Asian_54/mask5.jpg,4
5891,001879,female,Asian,54,/opt/ml/input/data/train/images/001879_female_Asian_54/normal.jpg,16
5892,001879,female,Asian,54,/opt/ml/input/data/train/images/001879_female_Asian_54/mask2.jpg,4
5893,001879,female,Asian,54,/opt/ml/input/data/train/images/001879_female_Asian_54/mask1.jpg,4
5894,001881,female,Asian,50,/opt/ml/input/data/train/images/001881_female_Asian_50/mask3.jpg,4
5895,001881,female,Asian,50,/opt/ml/input/data/train/images/001881_female_Asian_50/incorrect_mask.jpg,10
5896,001881,female,Asian,50,/opt/ml/input/data/train/images/001881_female_Asian_50/mask4.jpg,4
5897,001881,female,Asian,50,/opt/ml/input/data/train/images/001881_female_Asian_50/mask5.jpg,4
5898,001881,female,Asian,50,/opt/ml/input/data/train/images/001881_female_Asian_50/normal.jpg,16
5899,001881,female,Asian,50,/opt/ml/input/data/train/images/001881_female_Asian_50/mask2.jpg,4
5900,001881,female,Asian,50,/opt/ml/input/data/train/images/001881_female_Asian_50/mask1.jpg,4
5901,001882,female,Asian,52,/opt/ml/input/data/train/images/001882_female_Asian_52/mask3.jpg,4
5902,001882,female,Asian,52,/opt/ml/input/data/train/images/001882_female_Asian_52/incorrect_mask.jpg,10
5903,001882,female,Asian,52,/opt/ml/input/data/train/images/001882_female_Asian_52/mask4.jpg,4
5904,001882,female,Asian,52,/opt/ml/input/data/train/images/001882_female_Asian_52/mask5.jpg,4
5905,001882,female,Asian,52,/opt/ml/input/data/train/images/001882_female_Asian_52/normal.jpg,16
5906,001882,female,Asian,52,/opt/ml/input/data/train/images/001882_female_Asian_52/mask2.jpg,4
5907,001882,female,Asian,52,/opt/ml/input/data/train/images/001882_female_Asian_52/mask1.jpg,4
5908,001883,female,Asian,49,/opt/ml/input/data/train/images/001883_female_Asian_49/mask3.jpg,4
5909,001883,female,Asian,49,/opt/ml/input/data/train/images/001883_female_Asian_49/incorrect_mask.jpg,10
5910,001883,female,Asian,49,/opt/ml/input/data/train/images/001883_female_Asian_49/mask4.jpg,4
5911,001883,female,Asian,49,/opt/ml/input/data/train/images/001883_female_Asian_49/mask5.jpg,4
5912,001883,female,Asian,49,/opt/ml/input/data/train/images/001883_female_Asian_49/normal.jpg,16
5913,001883,female,Asian,49,/opt/ml/input/data/train/images/001883_female_Asian_49/mask2.jpg,4
5914,001883,female,Asian,49,/opt/ml/input/data/train/images/001883_female_Asian_49/mask1.jpg,4
5915,001892,female,Asian,52,/opt/ml/input/data/train/images/001892_female_Asian_52/mask3.jpg,4
5916,001892,female,Asian,52,/opt/ml/input/data/train/images/001892_female_Asian_52/incorrect_mask.jpg,10
5917,001892,female,Asian,52,/opt/ml/input/data/train/images/001892_female_Asian_52/mask4.jpg,4
5918,001892,female,Asian,52,/opt/ml/input/data/train/images/001892_female_Asian_52/mask5.jpg,4
5919,001892,female,Asian,52,/opt/ml/input/data/train/images/001892_female_Asian_52/normal.jpg,16
5920,001892,female,Asian,52,/opt/ml/input/data/train/images/001892_female_Asian_52/mask2.jpg,4
5921,001892,female,Asian,52,/opt/ml/input/data/train/images/001892_female_Asian_52/mask1.jpg,4
5922,001894,female,Asian,54,/opt/ml/input/data/train/images/001894_female_Asian_54/mask3.jpg,4
5923,001894,female,Asian,54,/opt/ml/input/data/train/images/001894_female_Asian_54/incorrect_mask.jpg,10
5924,001894,female,Asian,54,/opt/ml/input/data/train/images/001894_female_Asian_54/mask4.jpg,4
5925,001894,female,Asian,54,/opt/ml/input/data/train/images/001894_female_Asian_54/mask5.jpg,4
5926,001894,female,Asian,54,/opt/ml/input/data/train/images/001894_female_Asian_54/normal.jpg,16
5927,001894,female,Asian,54,/opt/ml/input/data/train/images/001894_female_Asian_54/mask2.jpg,4
5928,001894,female,Asian,54,/opt/ml/input/data/train/images/001894_female_Asian_54/mask1.jpg,4
5929,001895,female,Asian,60,/opt/ml/input/data/train/images/001895_female_Asian_60/mask3.jpg,5
5930,001895,female,Asian,60,/opt/ml/input/data/train/images/001895_female_Asian_60/incorrect_mask.jpg,11
5931,001895,female,Asian,60,/opt/ml/input/data/train/images/001895_female_Asian_60/mask4.jpg,5
5932,001895,female,Asian,60,/opt/ml/input/data/train/images/001895_female_Asian_60/mask5.jpg,5
5933,001895,female,Asian,60,/opt/ml/input/data/train/images/001895_female_Asian_60/normal.jpg,17
5934,001895,female,Asian,60,/opt/ml/input/data/train/images/001895_female_Asian_60/mask2.jpg,5
5935,001895,female,Asian,60,/opt/ml/input/data/train/images/001895_female_Asian_60/mask1.jpg,5
5936,001899,male,Asian,50,/opt/ml/input/data/train/images/001899_male_Asian_50/mask3.jpg,1
5937,001899,male,Asian,50,/opt/ml/input/data/train/images/001899_male_Asian_50/incorrect_mask.jpg,7
5938,001899,male,Asian,50,/opt/ml/input/data/train/images/001899_male_Asian_50/mask4.jpg,1
5939,001899,male,Asian,50,/opt/ml/input/data/train/images/001899_male_Asian_50/mask5.jpg,1
5940,001899,male,Asian,50,/opt/ml/input/data/train/images/001899_male_Asian_50/normal.jpg,13
5941,001899,male,Asian,50,/opt/ml/input/data/train/images/001899_male_Asian_50/mask2.jpg,1
5942,001899,male,Asian,50,/opt/ml/input/data/train/images/001899_male_Asian_50/mask1.jpg,1
5943,001900,female,Asian,60,/opt/ml/input/data/train/images/001900_female_Asian_60/mask3.jpg,5
5944,001900,female,Asian,60,/opt/ml/input/data/train/images/001900_female_Asian_60/incorrect_mask.jpg,11
5945,001900,female,Asian,60,/opt/ml/input/data/train/images/001900_female_Asian_60/mask4.jpg,5
5946,001900,female,Asian,60,/opt/ml/input/data/train/images/001900_female_Asian_60/mask5.jpg,5
5947,001900,female,Asian,60,/opt/ml/input/data/train/images/001900_female_Asian_60/normal.jpg,17
5948,001900,female,Asian,60,/opt/ml/input/data/train/images/001900_female_Asian_60/mask2.jpg,5
5949,001900,female,Asian,60,/opt/ml/input/data/train/images/001900_female_Asian_60/mask1.jpg,5
5950,001903,female,Asian,60,/opt/ml/input/data/train/images/001903_female_Asian_60/mask3.jpg,5
5951,001903,female,Asian,60,/opt/ml/input/data/train/images/001903_female_Asian_60/incorrect_mask.jpg,11
5952,001903,female,Asian,60,/opt/ml/input/data/train/images/001903_female_Asian_60/mask4.jpg,5
5953,001903,female,Asian,60,/opt/ml/input/data/train/images/001903_female_Asian_60/mask5.jpg,5
5954,001903,female,Asian,60,/opt/ml/input/data/train/images/001903_female_Asian_60/normal.jpg,17
5955,001903,female,Asian,60,/opt/ml/input/data/train/images/001903_female_Asian_60/mask2.jpg,5
5956,001903,female,Asian,60,/opt/ml/input/data/train/images/001903_female_Asian_60/mask1.jpg,5
5957,001906,female,Asian,50,/opt/ml/input/data/train/images/001906_female_Asian_50/mask3.jpg,4
5958,001906,female,Asian,50,/opt/ml/input/data/train/images/001906_female_Asian_50/incorrect_mask.jpg,10
5959,001906,female,Asian,50,/opt/ml/input/data/train/images/001906_female_Asian_50/mask4.jpg,4
5960,001906,female,Asian,50,/opt/ml/input/data/train/images/001906_female_Asian_50/mask5.jpg,4
5961,001906,female,Asian,50,/opt/ml/input/data/train/images/001906_female_Asian_50/normal.jpg,16
5962,001906,female,Asian,50,/opt/ml/input/data/train/images/001906_female_Asian_50/mask2.jpg,4
5963,001906,female,Asian,50,/opt/ml/input/data/train/images/001906_female_Asian_50/mask1.jpg,4
5964,001908,female,Asian,53,/opt/ml/input/data/train/images/001908_female_Asian_53/mask3.jpg,4
5965,001908,female,Asian,53,/opt/ml/input/data/train/images/001908_female_Asian_53/incorrect_mask.jpg,10
5966,001908,female,Asian,53,/opt/ml/input/data/train/images/001908_female_Asian_53/mask4.jpg,4
5967,001908,female,Asian,53,/opt/ml/input/data/train/images/001908_female_Asian_53/mask5.jpg,4
5968,001908,female,Asian,53,/opt/ml/input/data/train/images/001908_female_Asian_53/normal.jpg,16
5969,001908,female,Asian,53,/opt/ml/input/data/train/images/001908_female_Asian_53/mask2.jpg,4
5970,001908,female,Asian,53,/opt/ml/input/data/train/images/001908_female_Asian_53/mask1.jpg,4
5971,001910,female,Asian,60,/opt/ml/input/data/train/images/001910_female_Asian_60/mask3.jpg,5
5972,001910,female,Asian,60,/opt/ml/input/data/train/images/001910_female_Asian_60/incorrect_mask.jpg,11
5973,001910,female,Asian,60,/opt/ml/input/data/train/images/001910_female_Asian_60/mask4.jpg,5
5974,001910,female,Asian,60,/opt/ml/input/data/train/images/001910_female_Asian_60/mask5.jpg,5
5975,001910,female,Asian,60,/opt/ml/input/data/train/images/001910_female_Asian_60/normal.jpg,17
5976,001910,female,Asian,60,/opt/ml/input/data/train/images/001910_female_Asian_60/mask2.jpg,5
5977,001910,female,Asian,60,/opt/ml/input/data/train/images/001910_female_Asian_60/mask1.jpg,5
5978,001917,male,Asian,53,/opt/ml/input/data/train/images/001917_male_Asian_53/mask3.jpg,1
5979,001917,male,Asian,53,/opt/ml/input/data/train/images/001917_male_Asian_53/incorrect_mask.jpg,7
5980,001917,male,Asian,53,/opt/ml/input/data/train/images/001917_male_Asian_53/mask4.jpg,1
5981,001917,male,Asian,53,/opt/ml/input/data/train/images/001917_male_Asian_53/mask5.jpg,1
5982,001917,male,Asian,53,/opt/ml/input/data/train/images/001917_male_Asian_53/normal.jpg,13
5983,001917,male,Asian,53,/opt/ml/input/data/train/images/001917_male_Asian_53/mask2.jpg,1
5984,001917,male,Asian,53,/opt/ml/input/data/train/images/001917_male_Asian_53/mask1.jpg,1
5985,001922,male,Asian,42,/opt/ml/input/data/train/images/001922_male_Asian_42/mask3.jpg,1
5986,001922,male,Asian,42,/opt/ml/input/data/train/images/001922_male_Asian_42/incorrect_mask.jpg,7
5987,001922,male,Asian,42,/opt/ml/input/data/train/images/001922_male_Asian_42/mask4.jpg,1
5988,001922,male,Asian,42,/opt/ml/input/data/train/images/001922_male_Asian_42/mask5.jpg,1
5989,001922,male,Asian,42,/opt/ml/input/data/train/images/001922_male_Asian_42/normal.jpg,13
5990,001922,male,Asian,42,/opt/ml/input/data/train/images/001922_male_Asian_42/mask2.jpg,1
5991,001922,male,Asian,42,/opt/ml/input/data/train/images/001922_male_Asian_42/mask1.jpg,1
5992,001925,female,Asian,50,/opt/ml/input/data/train/images/001925_female_Asian_50/mask3.jpg,4
5993,001925,female,Asian,50,/opt/ml/input/data/train/images/001925_female_Asian_50/incorrect_mask.jpg,10
5994,001925,female,Asian,50,/opt/ml/input/data/train/images/001925_female_Asian_50/mask4.jpg,4
5995,001925,female,Asian,50,/opt/ml/input/data/train/images/001925_female_Asian_50/mask5.jpg,4
5996,001925,female,Asian,50,/opt/ml/input/data/train/images/001925_female_Asian_50/normal.jpg,16
5997,001925,female,Asian,50,/opt/ml/input/data/train/images/001925_female_Asian_50/mask2.jpg,4
5998,001925,female,Asian,50,/opt/ml/input/data/train/images/001925_female_Asian_50/mask1.jpg,4
5999,001926,female,Asian,50,/opt/ml/input/data/train/images/001926_female_Asian_50/mask3.jpg,4
6000,001926,female,Asian,50,/opt/ml/input/data/train/images/001926_female_Asian_50/incorrect_mask.jpg,10
6001,001926,female,Asian,50,/opt/ml/input/data/train/images/001926_female_Asian_50/mask4.jpg,4
6002,001926,female,Asian,50,/opt/ml/input/data/train/images/001926_female_Asian_50/mask5.jpg,4
6003,001926,female,Asian,50,/opt/ml/input/data/train/images/001926_female_Asian_50/normal.jpg,16
6004,001926,female,Asian,50,/opt/ml/input/data/train/images/001926_female_Asian_50/mask2.jpg,4
6005,001926,female,Asian,50,/opt/ml/input/data/train/images/001926_female_Asian_50/mask1.jpg,4
6006,001970,male,Asian,21,/opt/ml/input/data/train/images/001970_male_Asian_21/mask3.jpg,0
6007,001970,male,Asian,21,/opt/ml/input/data/train/images/001970_male_Asian_21/incorrect_mask.jpg,6
6008,001970,male,Asian,21,/opt/ml/input/data/train/images/001970_male_Asian_21/mask4.jpg,0
6009,001970,male,Asian,21,/opt/ml/input/data/train/images/001970_male_Asian_21/mask5.jpg,0
6010,001970,male,Asian,21,/opt/ml/input/data/train/images/001970_male_Asian_21/normal.jpg,12
6011,001970,male,Asian,21,/opt/ml/input/data/train/images/001970_male_Asian_21/mask2.jpg,0
6012,001970,male,Asian,21,/opt/ml/input/data/train/images/001970_male_Asian_21/mask1.jpg,0
6013,001971,male,Asian,21,/opt/ml/input/data/train/images/001971_male_Asian_21/mask3.jpg,0
6014,001971,male,Asian,21,/opt/ml/input/data/train/images/001971_male_Asian_21/incorrect_mask.jpg,6
6015,001971,male,Asian,21,/opt/ml/input/data/train/images/001971_male_Asian_21/mask4.jpg,0
6016,001971,male,Asian,21,/opt/ml/input/data/train/images/001971_male_Asian_21/mask5.jpg,0
6017,001971,male,Asian,21,/opt/ml/input/data/train/images/001971_male_Asian_21/normal.jpg,12
